,연면적,지상층수,경도,위도
0,8837.0,22.0,127.03554859359804,37.61458054971444
0,8889.0,23.0,127.0359032103442,37.61489402471229
0,6264.0,25.0,126.86014248480151,37.49096792052853
0,6390.0,22.0,126.86015581466808,37.492324520241304
0,9413.0,25.0,126.8600570982999,37.49126953925455
0,9991.0,25.0,126.85978705534475,37.491603944893534
0,10074.0,25.0,126.85930389717267,37.49289331729165
0,21483.0,22.0,127.03098786081038,37.49215633112796
0,8724.0,30.0,127.14316871394747,37.55607562084514
0,3609.0,21.0,127.01982397304153,37.614856716681814
0,6929.0,25.0,127.02085386210575,37.617035846912
0,11063.0,23.0,127.01208747346621,37.61713008394598
0,9774.0,25.0,127.014638850775,37.61741897593006
0,6431.0,22.0,127.01283025837385,37.61694658415384
0,59766.0,24.0,126.87799721254292,37.535948770047035
0,7344.0,22.0,127.01922644085258,37.616940435144286
0,6929.0,25.0,127.02063890592854,37.61777597720822
0,9715.0,24.0,127.02020441800003,37.61757786764896
0,9562.0,25.0,127.02039934682885,37.61689574030358
0,7056.0,25.0,127.02103478197225,37.61628159457148
0,6650.0,22.0,127.02124480994235,37.617122133401246
0,6718.0,22.0,127.02100649164761,37.61791528552961
0,7211.0,25.0,127.01367994819243,37.61679364600697
0,15376.0,22.0,127.0111214582499,37.622132576311834
0,6346.0,24.0,127.01163689240887,37.618846367065906
0,9681.0,23.0,127.01832024565329,37.61629203938809
0,5659.0,21.0,127.0162841796965,37.615970784194914
0,10521.0,25.0,127.01780557419617,37.61625679271421
0,10580.0,25.0,127.01498478040529,37.61783938121968
0,5561.0,21.0,127.01199975164809,37.618409144349506
0,10083.0,25.0,127.01384475058865,37.61639716982099
0,9967.0,24.0,127.01718753281574,37.615346029673105
0,6611.0,21.0,127.01506115126834,37.6165913496673
0,11740.0,24.0,127.01926923737516,37.614187510913844
0,10486.0,25.0,127.0141485931334,37.617057757894386
0,5260.0,25.0,127.01877601629022,37.61418399253705
0,5260.0,25.0,127.01822810350993,37.61486166405515
0,6926.0,25.0,127.01675813592703,37.61564378135786
0,10673.0,25.0,127.01083937885087,37.61719589455178
0,10486.0,25.0,127.01259723311323,37.616587894159174
0,7810.0,25.0,127.01026569681571,37.6182015782274
0,7810.0,25.0,127.01061719066968,37.61765189209785
0,10060.0,25.0,127.0120931256287,37.62190129719435
0,7059.0,25.0,127.01083128393734,37.62067096516414
0,11479.0,22.0,127.00987472840153,37.62119582240144
0,6807.0,25.0,127.0116735137914,37.61824787292781
0,6807.0,25.0,127.01131659503848,37.61869085169207
0,7810.0,25.0,127.0124832337798,37.61791361986615
0,10580.0,25.0,127.01275181507235,37.61755194458446
0,6807.0,25.0,127.01129914673334,37.61937807076528
0,10673.0,25.0,127.01373129168175,37.61829196577406
0,8110.0,25.0,127.0142398439068,37.61779115898285
0,10580.0,25.0,127.01336441293977,37.618028387245865
0,10673.0,25.0,127.01199100890584,37.619644824444286
0,10580.0,25.0,127.01227579774854,37.61924260935749
0,6807.0,25.0,127.01161755751296,37.61953516429332
0,8857.0,25.0,127.01070525179799,37.62106267854449
0,6807.0,25.0,127.01091664266077,37.619224470349174
0,8857.0,25.0,127.01040276584544,37.62049327278935
0,8857.0,25.0,127.01139675864219,37.621413225822835
0,10874.0,22.0,127.01063589086856,37.61991570172634
0,9559.0,24.0,127.013735846412,37.61747153247222
0,13229.0,25.0,127.01860979427072,37.6173387148325
0,10597.0,25.0,127.01777416848115,37.61581066678308
0,11080.0,25.0,127.0146128586339,37.61819927451575
0,9031.0,21.0,127.01261947086226,37.61879954437912
0,12515.0,25.0,127.01286864366087,37.61956548209689
0,6911.0,21.0,127.01439846081864,37.616617987268704
0,7810.0,25.0,127.01329375950411,37.61714892828273
0,10580.0,25.0,127.01496040510227,37.616964998223864
0,10580.0,25.0,127.01111619372608,37.6169094946258
0,7810.0,25.0,127.01317387653175,37.616428411290165
0,10673.0,25.0,127.00981170513445,37.6187102018654
0,7059.0,25.0,127.01122698673362,37.621066287228466
0,11480.0,22.0,127.01044679762504,37.62172333251016
0,6807.0,25.0,127.0120246304297,37.61782930205225
0,7059.0,25.0,127.0118115535439,37.62117336180927
0,13859.0,23.0,127.01875181165684,37.616755453786155
0,7963.0,24.0,127.01950435849592,37.61490184886277
0,10588.0,25.0,127.01986198163848,37.616932001988836
0,7104.0,23.0,127.0214192809623,37.61636764220141
0,10225.0,24.0,127.0215306462308,37.615479421832674
0,10392.0,24.0,127.020111039475,37.6144703233588
0,9688.0,21.0,127.02030762031691,37.61397180250818
0,60600.0,24.0,126.9836194261344,37.570758296764886
0,223985.0,5.0,127.05877213611606,37.512557062807595
0,10621.0,25.0,127.01968553132156,37.61770581634249
0,6244.0,23.0,127.02002699975222,37.61831348790962
0,8362.0,21.0,127.12984638809867,37.48048569447897
0,9272.0,22.0,126.95577230774134,37.54344596075082
0,10908.0,21.0,127.04702508177466,37.68192955801596
0,4463.0,21.0,127.04640110545962,37.68198612195625
0,5521.0,21.0,127.04628029215418,37.68106269141654
0,11566.0,22.0,127.04684924345784,37.68100044243932
0,5521.0,21.0,127.04734938808363,37.680942760215125
0,13028.0,21.0,127.04651772547479,37.68150911255056
0,119397.0,30.0,126.97827411146272,37.56842542234358
0,36202.0,21.0,127.02477831378091,37.49656698066676
0,7903.0,23.0,127.04247220836108,37.65732686510274
0,14272.0,24.0,127.04406669012903,37.6583302889544
0,7361.0,24.0,127.04460707168903,37.65913179749019
0,14722.0,24.0,127.04391910311035,37.659043101947404
0,7828.0,24.0,127.04364680401967,37.657847736880946
0,8525.0,23.0,127.04597162591982,37.661331749905955
0,11440.0,23.0,127.04624953147326,37.660975777984476
0,17670.0,21.0,127.0434996355011,37.65675262476875
0,12037.0,23.0,127.04325729194895,37.6574337747133
0,9541.0,23.0,127.04584357866307,37.65625107864443
0,10323.0,23.0,127.04588548129252,37.66067983940008
0,7166.0,22.0,127.04586089039961,37.65997328861564
0,5248.0,22.0,127.0465020279984,37.66723608320589
0,10837.0,25.0,127.04637517193648,37.6616397436321
0,8839.0,24.0,127.04697988892049,37.656680315470446
0,7910.0,22.0,127.04939263560752,37.6562179790599
0,9202.0,22.0,127.04494172829052,37.663603199732606
0,5030.0,23.0,127.0452181025961,37.663917740469834
0,5028.0,23.0,127.0451302912598,37.66305403143853
0,6025.0,21.0,127.04711219383033,37.665822008628226
0,8853.0,23.0,127.04739502595952,37.6654619569025
0,8536.0,24.0,127.04748561330662,37.660330005899446
0,8839.0,23.0,127.04842907706161,37.66545263568605
0,9481.0,23.0,127.04927490453379,37.66531807920573
0,14546.0,24.0,127.04287809140806,37.65704034208616
0,7828.0,24.0,127.04348919744707,37.65861909044705
0,10599.0,24.0,127.04508337842685,37.65775524849875
0,10547.0,24.0,127.04222680950751,37.65871601890477
0,12813.0,24.0,127.04442822363451,37.65875939649075
0,4202.0,21.0,127.04592195551791,37.653083804529864
0,9441.0,23.0,127.04876002350088,37.665096853156676
0,7595.0,24.0,127.04792030391444,37.66005812616329
0,7292.0,24.0,127.0495239057488,37.65982192628007
0,17569.0,24.0,127.04892867155505,37.657250579304716
0,8839.0,24.0,127.04764735082884,37.659594343943816
0,6989.0,24.0,127.04726322804832,37.65984022158297
0,15197.0,21.0,127.04887487457967,37.6644602561451
0,7595.0,24.0,127.04831803357277,37.660407912044185
0,4646.0,23.0,127.04554444872909,37.656004390211486
0,5030.0,23.0,127.04562911174361,37.6565388288968
0,5122.0,24.0,127.0458605153881,37.6537044386224
0,6831.0,24.0,127.04620119036444,37.660216706984585
0,5339.0,22.0,127.04656616240996,37.66644503442121
0,9040.0,24.0,127.04728154583623,37.65630354293997
0,9329.0,21.0,127.04701442322781,37.66447223108765
0,12486.0,23.0,127.04431314156889,37.65632638202023
0,10103.0,23.0,127.04268287696573,37.65836958163486
0,10256.0,21.0,127.04505218369445,37.65656827236998
0,6831.0,22.0,127.04676306155886,37.6613569176647
0,5274.0,23.0,127.04738368959353,37.66480012035023
0,7341.0,24.0,127.04732790326312,37.656931892084614
0,14350.0,23.0,127.04884663115628,37.6565884714033
0,9481.0,23.0,127.04954352698708,37.66477929809843
0,12749.0,23.0,127.04781485264598,37.66510712598913
0,6772.0,23.0,127.04842647589683,37.6647901103687
0,17569.0,24.0,127.04799186471962,37.657992261082164
0,10355.0,24.0,127.04315532773583,37.658114588558405
0,10547.0,24.0,127.04237625957411,37.658011787226165
0,14272.0,24.0,127.04421409758876,37.65761451738226
0,4646.0,23.0,127.04483960308029,37.65614575750286
0,10695.0,24.0,127.04477356311808,37.65740395184531
0,12813.0,24.0,127.04457736290567,37.65802825109149
0,10599.0,24.0,127.0448413705057,37.65844051658654
0,12855.0,24.0,127.04297913554967,37.65881359851836
0,9681.0,23.0,127.0471766748872,37.6588125254456
0,9031.0,23.0,127.04692710613462,37.665115054334784
0,6845.0,21.0,127.04681797239925,37.66679586117054
0,12596.0,21.0,127.04780833761673,37.66446780621561
0,11628.0,21.0,127.04782644372601,37.665812573028596
0,8429.0,21.0,127.04876815776797,37.66580036513786
0,13516.0,22.0,127.047254768608,37.667249484161566
0,7022.0,22.0,127.04772300643947,37.66769392652334
0,8170.0,22.0,127.04793785429075,37.66643011262914
0,8019.0,22.0,127.04769210650201,37.66681405084211
0,5094.0,22.0,127.04696163839559,37.66102735578244
0,6989.0,22.0,127.04773971111246,37.66073591785801
0,14508.0,23.0,127.04777676804153,37.658993110801205
0,9681.0,23.0,127.0493670697045,37.659431836147604
0,10083.0,24.0,127.04714424525835,37.65945231009597
0,17569.0,24.0,127.0479596022002,37.65728280979982
0,10083.0,24.0,127.04907030805708,37.659998216637476
0,15111.0,24.0,127.04847294767458,37.6598237281796
0,44239.0,21.0,127.0458368540972,37.66630323673761
0,5211.0,24.0,127.04551087787183,37.65304996781525
0,10973.0,22.0,127.04683540356157,37.667625254013764
0,8170.0,22.0,127.04838352872994,37.66642479502085
0,7022.0,22.0,127.04796240737869,37.66721475589262
0,16167.0,22.0,127.04792046611767,37.656626363494695
0,14032.0,22.0,127.04723425934402,37.66646526998505
0,14508.0,23.0,127.04876604799881,37.659271524075535
0,5041.0,24.0,127.04808304373977,37.65929846669701
0,17569.0,24.0,127.04896660940837,37.65795974564078
0,10414.0,23.0,127.04668860565145,37.6607471058189
0,13559.0,23.0,127.04310619688236,37.6557282136747
0,11070.0,23.0,127.04543124088097,37.66094925191334
0,8698.0,21.0,127.04196297486614,37.65660438631288
0,7486.0,25.0,126.85980344283207,37.49198644103802
0,10034.0,22.0,127.02693875226552,37.49432522539691
0,8457.0,21.0,127.03363355323202,37.642694075799156
0,8835.0,21.0,127.0340467086427,37.64311575940429
0,4417.0,21.0,127.03329671596966,37.643946371375286
0,8835.0,21.0,127.03268405653051,37.64238649494091
0,8457.0,21.0,127.03309227463953,37.64281550890956
0,4417.0,21.0,127.03326827662694,37.641874554248965
0,8835.0,21.0,127.03322309685504,37.6422585433013
0,8457.0,21.0,127.03257143774421,37.64279906238769
0,4417.0,21.0,127.03329571796375,37.64358134390627
0,8457.0,21.0,127.03296762395816,37.643235196131
0,8880.0,21.0,127.04865720147207,37.649784623722326
0,13320.0,21.0,127.04856996842427,37.6487987162326
0,6798.0,21.0,127.04984229143905,37.64646448926691
0,8385.0,21.0,127.04940648773902,37.646655442087855
0,8880.0,21.0,127.04942477190983,37.647963691352196
0,9327.0,24.0,126.8833872383557,37.50814597608797
0,8880.0,21.0,127.04892272720507,37.648217455166126
0,8880.0,21.0,127.04891312889853,37.64917562194468
0,6669.0,24.0,126.88287636479201,37.50807360447646
0,13320.0,21.0,127.04830959478468,37.649403064193905
0,5990.0,21.0,127.04911162693459,37.646298233579195
0,8880.0,21.0,127.04925424226028,37.64760520098373
0,8880.0,21.0,127.04918626649845,37.64853972843283
0,6828.0,25.0,126.88240711352942,37.50807824045177
0,9901.0,25.0,126.882941016836,37.50862204077578
0,6414.0,24.0,126.88242225643656,37.50852818653207
0,4391.0,21.0,127.05032754334354,37.646024400894646
0,7336.0,21.0,127.04984050216669,37.646075457555334
0,13320.0,21.0,127.0480490648555,37.65000584437115
0,6444.0,21.0,127.04983686750386,37.6644462799073
0,41687.0,24.0,127.01700988651854,37.484693750471074
0,36905.0,21.0,127.01736328268645,37.48405495579871
0,63149.0,24.0,126.97491478380879,37.56974258008608
0,76347.0,30.0,127.01602371411903,37.5741060298657
0,12010.0,22.0,126.9481239534733,37.53410717931915
0,12098.0,23.0,127.071604015924,37.65206812825675
0,10694.0,25.0,127.07167847311207,37.652808873677735
0,10647.0,25.0,127.0684227818101,37.65485168364799
0,12968.0,24.0,127.06758326784677,37.655104838216594
0,19506.0,23.0,127.07230595711377,37.65151043820539
0,107115.0,13.0,126.99900192121979,37.57966088130969
0,6584.0,21.0,127.0697462181578,37.65255055585309
0,19767.0,25.0,127.06547164757846,37.65015386205425
0,20372.0,23.0,127.06924556751001,37.65401048663812
0,9015.0,23.0,127.06792620125398,37.6552993222
0,24772.0,25.0,127.06836071758954,37.65453190921644
0,18397.0,23.0,127.06978335352323,37.65089479118361
0,4367.0,21.0,127.06906050198504,37.65528519950016
0,6484.0,24.0,127.0682821155542,37.65520243109464
0,12990.0,24.0,127.06773526959952,37.65460823349253
0,8531.0,23.0,127.07111571439188,37.65223121150783
0,23253.0,25.0,127.07119331891485,37.655838234118875
0,14652.0,25.0,127.0727924551815,37.654725972810354
0,14371.0,25.0,127.07263394823967,37.654149420197115
0,13020.0,25.0,127.07224837612657,37.653818974371504
0,9994.0,25.0,127.07198206676418,37.65323404623653
0,9596.0,24.0,127.07251913252362,37.65339797244229
0,23734.0,23.0,127.06869667470775,37.65354293685027
0,11560.0,23.0,127.07040612319753,37.65149699766286
0,161249.0,50.0,126.92038377839756,37.522049011306294
0,8474.0,21.0,127.09740525031607,37.54046123643946
0,12559.0,21.0,127.07711700854776,37.6632002384541
0,9252.0,25.0,126.95611733500996,37.541049563405565
0,11780.0,25.0,126.95532028180662,37.54144933888561
0,7954.0,25.0,126.95453542987745,37.5418392780044
0,11274.0,23.0,127.07757945059247,37.66276297843005
0,7116.0,21.0,127.07693641558906,37.66356330846008
0,8657.0,23.0,127.07773342094336,37.6632523983235
0,11029.0,23.0,127.0773124433226,37.663804151018184
0,9820.0,31.0,127.09047164138116,37.5151322964069
0,9455.0,21.0,127.07094413237873,37.65176120336954
0,16665.0,22.0,127.0785718985839,37.66624225047343
0,13007.0,22.0,127.07990457573688,37.66730454096589
0,14866.0,22.0,127.08049609038149,37.66706670065972
0,9237.0,22.0,127.08105472183641,37.66724040328502
0,18151.0,22.0,127.08043586873886,37.66808002798218
0,23558.0,22.0,127.08123142562047,37.668157283173954
0,22381.0,22.0,127.08259481123198,37.667760836385185
0,21194.0,22.0,127.08167609044494,37.66754528601851
0,47406.0,46.0,127.05067456564609,37.48814190204006
0,15342.0,21.0,127.07252036099817,37.62871691413166
0,11002.0,24.0,127.12944073910862,37.512064738155864
0,21759.0,21.0,127.11060909823338,37.51562027237719
0,11169.0,25.0,126.864087274176,37.49620095046878
0,9432.0,23.0,126.86357584573194,37.496528036835485
0,5559.0,25.0,126.8643640525246,37.49547442865376
0,4897.0,22.0,126.86422990508903,37.495199321477344
0,11118.0,25.0,126.86459299643049,37.49487819673856
0,11118.0,25.0,126.86436647394522,37.49444386465159
0,11118.0,25.0,126.8650467702734,37.4946266080445
0,9599.0,22.0,126.86478013269685,37.49533339061898
0,10261.0,25.0,126.86454370896489,37.49595626920847
0,23194.0,21.0,126.97797803515064,37.56954906989117
0,101346.0,40.0,126.8757835630195,37.52818519518438
0,7435.0,21.0,127.07569173327515,37.6290379214464
0,60011.0,23.0,126.97410403735313,37.554319838512626
0,118273.0,19.0,126.98076942625704,37.56035037065257
0,67295.0,23.0,126.9748645401389,37.55396360189253
0,6274.0,24.0,127.07673382477536,37.62753734569466
0,10872.0,24.0,127.0764586539459,37.6283784801511
0,22434.0,21.0,127.07738679099849,37.626403846619795
0,9667.0,24.0,127.0765071782991,37.627941374944854
0,9721.0,22.0,127.07997414151629,37.62109051841012
0,9201.0,22.0,127.07954578826987,37.620566877670136
0,7204.0,24.0,127.08001999891152,37.62065853659557
0,34845.0,22.0,126.97810745705554,37.564666389822335
0,7830.0,21.0,127.06715924600715,37.61628692386116
0,13519.0,22.0,127.07929605463143,37.62095184723767
0,7131.0,22.0,127.08009194281058,37.62029834114756
0,17382.0,28.0,127.06816367482224,37.61817004383743
0,11205.0,27.0,127.06272852521766,37.619603743453716
0,11290.0,27.0,127.0624393247838,37.618031028208975
0,13660.0,27.0,127.06966548637725,37.61857498135165
0,8482.0,22.0,127.06734130394047,37.61814129364115
0,8879.0,22.0,127.0624718900454,37.618427652812464
0,10817.0,23.0,127.06822908764997,37.616724147483716
0,13127.0,27.0,127.06966210545588,37.61787012181658
0,13685.0,27.0,127.06769063845577,37.617804968748665
0,12500.0,27.0,127.06867181296202,37.61785502535249
0,14884.0,28.0,127.06758807424578,37.6186512381802
0,15217.0,27.0,127.06809077927761,37.618976345779394
0,10347.0,27.0,127.0622186156576,37.61950615689375
0,7438.0,25.0,127.06917681670265,37.61599670530433
0,12034.0,25.0,127.06867563898233,37.617048659348605
0,19526.0,23.0,127.06646298539536,37.61725193918067
0,10477.0,23.0,127.06819335588766,37.61605016713438
0,20675.0,28.0,127.06934825482665,37.61904792363708
0,11233.0,27.0,127.06180304298707,37.61926518544223
0,10889.0,26.0,127.06280196457453,37.618822690582824
0,9265.0,22.0,127.06738657469408,37.615572301388
0,20417.0,21.0,127.07233944037303,37.6179360658982
0,8947.0,23.0,127.06865995514706,37.61924607426778
0,15519.0,27.0,127.06866179031599,37.618586499292284
0,13013.0,27.0,127.06223633073367,37.61903209714751
0,4545.0,23.0,127.06637569743062,37.616420253634544
0,17833.0,26.0,127.0625296044759,37.61723705365291
0,4558.0,23.0,127.06567368829917,37.616469671023026
0,7849.0,21.0,127.0632657034686,37.61865277674882
0,83639.0,26.0,126.97557703620964,37.56238460091973
0,46789.0,23.0,126.97962117128485,37.560368808648846
0,13685.0,26.0,127.06961328717664,37.619444983709165
0,14489.0,27.0,127.06819627990205,37.61739267242292
0,16951.0,28.0,127.06927060320872,37.61824795657891
0,14023.0,27.0,127.06292534545113,37.61774670089634
0,15408.0,27.0,127.06319711507632,37.61926098926404
0,11833.0,27.0,127.06868102087695,37.616314332879085
0,16548.0,28.0,127.06927059416044,37.616670723767655
0,12833.0,27.0,127.0696504262507,37.61698083776396
0,13731.0,27.0,127.06964700481029,37.61620108786007
0,9945.0,25.0,127.06674908450158,37.61661144245021
0,15919.0,28.0,127.06927888797999,37.617441713410955
0,7614.0,25.0,127.06610855860966,37.616638517531996
0,88997.0,25.0,126.98175515748409,37.56472594025169
0,10992.0,25.0,127.1407677046556,37.55327817055565
0,111006.0,37.0,126.98099836560375,37.56535111888154
0,91829.0,33.0,126.98511122225631,37.566468802903884
0,15651.0,25.0,127.13390430476925,37.54465071166165
0,12270.0,25.0,127.07098738071966,37.65743022514596
0,7807.0,25.0,127.071470915099,37.65768990689793
0,16580.0,25.0,127.07154323456216,37.657079649394056
0,8683.0,22.0,127.06372633674867,37.657388441430115
0,8348.0,21.0,127.06426000643525,37.657349446415694
0,20082.0,23.0,127.06989761536437,37.649885855132226
0,9017.0,22.0,127.06379266810855,37.65780639410466
0,4387.0,21.0,127.06425414019377,37.65770940932174
0,26144.0,26.0,127.07272928001998,37.656834846519324
0,19604.0,25.0,127.07277731791048,37.65624820913355
0,22624.0,26.0,127.07280616850927,37.65538616652592
0,108378.0,48.0,126.87138842764506,37.52616443075517
0,11326.0,23.0,127.07064238789826,37.650234516948046
0,18427.0,24.0,127.07309418528409,37.65217534453113
0,5334.0,21.0,127.07123439636972,37.65387892970961
0,73404.0,37.0,126.91214279922856,37.54996587923827
0,12288.0,21.0,126.9039793409188,37.59068826833931
0,26893.0,23.0,127.09601208147143,37.54293733169259
0,23715.0,30.0,127.09841179399139,37.538459023295616
0,26277.0,24.0,126.88028925153667,37.53585437823487
0,51343.0,21.0,126.87138226632891,37.526995049211344
0,120578.0,14.0,126.89044046776208,37.58105308860476
0,112140.0,39.0,126.8703926440971,37.52245244408677
0,10319.0,22.0,126.95387655805706,37.5380501797847
0,16160.0,23.0,126.90300010117562,37.581912398417984
0,55938.0,34.0,126.97039120615528,37.53860020011998
0,17612.0,22.0,126.90245123509622,37.58147728621762
0,13546.0,24.0,126.86063567552934,37.493688942014835
0,26426.0,25.0,126.92571695516398,37.60079475038009
0,7788.0,25.0,126.89446962802012,37.50748548592348
0,6758.0,24.0,126.90363564004558,37.59033882286225
0,7745.0,21.0,126.92209138521312,37.59915351643238
0,7564.0,28.0,127.09624957837241,37.5097057101684
0,4382.0,21.0,126.95725192898885,37.54560149038437
0,9259.0,30.0,127.08588570288364,37.51249121534558
0,3761.0,21.0,126.92172556025766,37.599146689097324
0,9376.0,25.0,127.1012303362404,37.543192999851996
0,11617.0,22.0,126.90676705696468,37.6122055683148
0,67677.0,25.0,126.9274298617847,37.51942777838752
0,10845.0,21.0,126.89220800672229,37.496611739617
0,120641.0,37.0,126.94564571490649,37.54016620385646
0,14365.0,22.0,126.97479925568501,37.521436794098484
0,7369.0,21.0,126.92199552047124,37.59947266692906
0,35524.0,24.0,126.91687723132023,37.612208877930335
0,8474.0,21.0,127.09823133727227,37.539842596777014
0,39286.0,24.0,126.9215462094778,37.619637098520094
0,20953.0,21.0,127.02349270126224,37.63168156004647
0,45477.0,22.0,126.97621966782137,37.559373792517185
0,11991.0,22.0,126.90590166176979,37.611804967296386
0,7495.0,25.0,126.8824445499683,37.5112404847828
0,13605.0,26.0,126.91267629299678,37.574174108647604
0,16094.0,30.0,126.90855045271168,37.57424549327631
0,11990.0,23.0,126.9120764591175,37.574393632523105
0,10727.0,26.0,126.91133097205702,37.57150476896153
0,14928.0,35.0,126.91073290949083,37.571810099681635
0,18354.0,35.0,126.91001719794025,37.572186326988245
0,8878.0,21.0,126.91102111053739,37.57230113118975
0,4639.0,22.0,126.91143447638804,37.57244855720542
0,18354.0,35.0,126.90924392086616,37.572560219825306
0,8823.0,21.0,126.91030079861366,37.57269650231252
0,9105.0,22.0,126.90957728385105,37.57310526898925
0,23476.0,35.0,126.90857459182283,37.57371914409136
0,9204.0,23.0,126.9576652792209,37.572549834655284
0,11931.0,23.0,126.95729098919696,37.57224360316441
0,11931.0,23.0,126.9564877739885,37.57231566130782
0,9204.0,23.0,126.9580921410545,37.572304491547875
0,10822.0,23.0,126.95572536897681,37.572326859021445
0,9572.0,23.0,126.95521701061972,37.57198014342528
0,6580.0,22.0,126.95774789688127,37.571854122332034
0,6878.0,23.0,126.95606799854653,37.57195630713489
0,9204.0,23.0,126.95809668581802,37.57158434965842
0,11349.0,21.0,126.95567174380074,37.5716809932383
0,10822.0,23.0,126.95739021506897,37.57150896771335
0,22415.0,23.0,126.95665325965619,37.571727327716175
0,10018.0,22.0,126.92936691794138,37.56154006722395
0,9916.0,22.0,126.92935840647434,37.56191412994388
0,4137.0,22.0,126.92924931977355,37.5611984307976
0,9678.0,22.0,126.92989414570616,37.56162142421566
0,9277.0,21.0,126.92991011601308,37.561235222982184
0,10941.0,25.0,127.09118461962211,37.509572471287036
0,29954.0,21.0,126.9648579759969,37.56031667925541
0,87805.0,24.0,127.12041029724293,37.495036731678404
0,29547.0,21.0,126.96855083480814,37.56278251911119
0,8083.0,24.0,127.08733807999424,37.5101916412217
0,48947.0,26.0,126.92904143345054,37.48228042082379
0,18073.0,23.0,126.92992937854727,37.48550751635457
0,25895.0,22.0,126.95556589065228,37.552213858386175
0,171490.0,21.0,126.94098049311474,37.56230320373869
0,95611.0,33.0,127.09935277535466,37.51214255680225
0,10472.0,23.0,126.93818381136514,37.588630906554506
0,6833.0,28.0,127.1413498273957,37.55763221115049
0,15708.0,23.0,126.94246789139838,37.55695166931974
0,11991.0,28.0,127.09411490988762,37.50873979796804
0,11497.0,28.0,127.09168628674013,37.510122016179395
0,44838.0,21.0,126.89086542374022,37.576499936855186
0,9589.0,26.0,126.88797419122034,37.57728848060521
0,8191.0,25.0,126.88979426288344,37.578189943321014
0,4841.0,22.0,126.88864055168833,37.57841699707668
0,7715.0,23.0,126.88892022313938,37.578703122011056
0,49486.0,21.0,126.8901175182259,37.5770080882722
0,9585.0,26.0,126.88819872844996,37.57643812143613
0,9590.0,26.0,126.8880699564072,37.576846208033786
0,19482.0,33.0,126.89026176502588,37.57351513830937
0,161633.0,39.0,126.91411182093663,37.55078373825708
0,24896.0,21.0,126.97242590733637,37.541589618471974
0,10103.0,23.0,127.0428117307369,37.65773870281744
0,203903.0,39.0,126.92600942674848,37.5178175382459
0,9253.0,23.0,127.07443633074726,37.57361128480139
0,35054.0,22.0,127.09100968449943,37.53683107047446
0,13442.0,25.0,127.06897850036924,37.599732421843
0,10102.0,23.0,127.06655741844713,37.60458297178379
0,15834.0,22.0,126.9114574095967,37.524187436188775
0,9304.0,25.0,126.91412866072461,37.56712771663224
0,5395.0,25.0,126.91473752087845,37.56736275178351
0,6527.0,25.0,126.90660811596258,37.571675292209875
0,15062.0,24.0,126.90795954863869,37.57004033574527
0,6755.0,22.0,126.91486311726726,37.567894981177496
0,7242.0,24.0,126.9070630393887,37.57061366384921
0,11152.0,23.0,126.90672110907619,37.570912169395285
0,8789.0,22.0,126.9073519134618,37.571016022570085
0,4734.0,22.0,126.90539643938405,37.57171874074205
0,8859.0,21.0,126.90876574703475,37.56910038354668
0,11811.0,22.0,126.90792320604616,37.56912752096924
0,9024.0,23.0,126.90862989840639,37.569512922093764
0,4624.0,23.0,126.90848000730718,37.56983161897177
0,3451.0,22.0,126.9059382443757,37.57139760982573
0,5163.0,24.0,126.90582216306046,37.57176052048247
0,7813.0,25.0,126.90571745112098,37.57210694031065
0,5163.0,24.0,126.90480249267209,37.57232016211219
0,7171.0,23.0,126.90522600087267,37.57241672482802
0,7171.0,23.0,126.90471693282682,37.572715305377436
0,7080.0,23.0,126.90421209965461,37.573013305624045
0,8278.0,21.0,126.90196318529075,37.57394891106813
0,8150.0,25.0,126.94529291639319,37.5433820598614
0,9719.0,23.0,126.9304152045192,37.54356959289369
0,124056.0,25.0,127.03444349032989,37.46112197096846
0,5897.0,21.0,126.94550224835905,37.53677656761075
0,8102.0,21.0,126.94552617674337,37.53703979884936
0,7987.0,21.0,126.94579576279702,37.53731169143613
0,15065.0,25.0,126.94140522311417,37.53915757114529
0,6687.0,21.0,126.94152892740048,37.5403410309688
0,16071.0,32.0,126.96844741499784,37.53660472777001
0,11357.0,24.0,126.93239642041435,37.54261759523404
0,8177.0,29.0,127.14270251056514,37.55607815447177
0,9490.0,25.0,126.94477244364104,37.5428997168368
0,19470.0,28.0,126.94161868476348,37.539577502451955
0,15279.0,28.0,126.94097291594774,37.53986265449316
0,6994.0,22.0,126.94185262286216,37.54007848239894
0,9719.0,23.0,126.93127973179313,37.54402428760851
0,9443.0,23.0,126.9309081346321,37.544279556738864
0,7048.0,25.0,126.94222613192873,37.5443905401132
0,13644.0,25.0,126.92823045685337,37.54446462757251
0,7727.0,23.0,126.93107172966609,37.54462152224358
0,11051.0,25.0,126.92923040373985,37.54467906455588
0,40097.0,23.0,126.95151687787312,37.54328993740927
0,30910.0,23.0,126.95284836115165,37.543986541476414
0,13644.0,25.0,126.92758135032227,37.544675611530415
0,13577.0,24.0,126.94214500648239,37.544755533855835
0,13720.0,25.0,126.94150606608,37.544836521290954
0,11051.0,25.0,126.92863004627993,37.54491135903583
0,9639.0,22.0,126.94266818815623,37.54489586876771
0,12282.0,25.0,126.94096909851827,37.54492558693019
0,11051.0,25.0,126.9280280880885,37.54518376768327
0,8301.0,22.0,126.92903872893295,37.5452947930191
0,10834.0,25.0,126.9426767010651,37.5453140959338
